🧨凯少爷4K直播,#genre#
CCTV10-科教,http://58.57.21.166:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://58.57.21.166:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.57.21.166:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.57.21.166:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
💝天津组建👉联通,#genre#
CCTV-HD1,http://111.167.49.238:5002/udp/225.1.1.120:5002
CCTV-HD2,http://111.167.49.238:5002/udp/225.1.1.133:5002
CCTV-HD3,http://111.167.49.238:5002/udp/225.1.1.158:5002
CCTV-HD4,http://111.167.49.238:5002/udp/225.1.1.150:5002
CCTV-HD5,http://111.167.49.238:5002/udp/225.1.1.160:5002
CCTV-HD5+,http://111.167.49.238:5002/udp/225.1.1.121:5002
CCTV-HD6,http://111.167.49.238:5002/udp/225.1.1.195:5002
CCTV-HD7,http://111.167.49.238:5002/udp/225.1.1.138:5002
CCTV-HD8,http://111.167.49.238:5002/udp/225.1.1.196:5002
CCTV-HD9,http://111.167.49.238:5002/udp/225.1.1.119:5002
CCTV-HD10,http://111.167.49.238:5002/udp/225.1.1.140:5002
CCTV-HD11,http://111.167.49.238:5002/udp/225.1.2.192:5002
CCTV-HD12,http://111.167.49.238:5002/udp/225.1.1.142:5002
CCTV-HD13,http://111.167.49.238:5002/udp/225.1.2.193:5002
CCTV-HD14,http://111.167.49.238:5002/udp/225.1.1.144:5002
CCTV-HD15,http://111.167.49.238:5002/udp/225.1.2.194:5002
CCTV-HD16,http://111.167.49.238:5002/udp/225.1.2.237:5002
CCTV-HD17,http://111.167.49.238:5002/udp/225.1.2.52:5002
CCTV-HD兵器科技,http://111.167.49.238:5002/udp/225.1.2.166:5002
CCTV-HD第一剧场,http://111.167.49.238:5002/udp/225.1.2.175:5002
CCTV-HD电视指南,http://111.167.49.238:5002/udp/225.1.2.167:5002
CCTV-HD风云剧场,http://111.167.49.238:5002/udp/225.1.2.174:5002
CCTV-HD风云音乐,http://111.167.49.238:5002/udp/225.1.2.176:5002
CCTV-HD风云足球,http://111.167.49.238:5002/udp/225.1.2.168:5002
CCTV-HD高尔夫网球,http://111.167.49.238:5002/udp/225.1.2.169:5002
CCTV-HD怀旧剧场,http://111.167.49.238:5002/udp/225.1.2.173:5002
CCTV-HD女性时尚,http://111.167.49.238:5002/udp/225.1.2.172:5002
CCTV-HD世界地理,http://111.167.49.238:5002/udp/225.1.2.171:5002
CCTV-HD央视文化精品,http://111.167.49.238:5002/udp/225.1.2.177:5002
CCTV-HD央视台球,http://111.167.49.238:5002/udp/225.1.2.170:5002
北京卫视,http://111.167.49.238:5002/udp/225.1.1.113:5002
东方卫视,http://111.167.49.238:5002/udp/225.1.2.31:5002
天津卫视,http://111.167.49.238:5002/udp/225.1.1.111:5002
浙江卫视,http://111.167.49.238:5002/udp/225.1.1.112:5002
江苏卫视,http://111.167.49.238:5002/udp/225.1.1.126:5002
湖南卫视,http://111.167.49.238:5002/udp/225.1.1.114:5002
广东卫视,http://111.167.49.238:5002/udp/225.1.1.116:5002
深圳卫视,http://111.167.49.238:5002/udp/225.1.1.117:5002
安徽卫视,http://111.167.49.238:5002/udp/225.1.1.127:5002
贵州卫视,http://111.167.49.238:5002/udp/225.1.2.28:5002
海南卫视,http://111.167.49.238:5002/udp/225.1.2.82:5002
三沙卫视,http://111.167.49.238:5002/udp/225.1.2.181:5002
河南卫视,http://111.167.49.238:5002/udp/225.1.2.61:5002
黑龙江卫视,http://111.167.49.238:5002/udp/225.1.1.115:5002
湖北卫视,http://111.167.49.238:5002/udp/225.1.1.147:5002
吉林卫视,http://111.167.49.238:5002/udp/225.1.2.26:5002
甘肃卫视,http://111.167.49.238:5002/udp/225.1.1.30:5002
江西卫视,http://111.167.49.238:5002/udp/225.1.2.29:5002
辽宁卫视,http://111.167.49.238:5002/udp/225.1.1.154:5002
内蒙古卫视,http://111.167.49.238:5002/udp/225.1.1.32:5002
宁夏卫视,http://111.167.49.238:5002/udp/225.1.1.56:5002
青海卫视,http://111.167.49.238:5002/udp/225.1.1.54:5002
山西卫视,http://111.167.49.238:5002/udp/225.1.1.50:5002
陕西卫视,http://111.167.49.238:5002/udp/225.1.1.41:5002
四川卫视,http://111.167.49.238:5002/udp/225.1.1.123:5002
西藏卫视,http://111.167.49.238:5002/udp/225.1.1.51:5002
新疆卫视,http://111.167.49.238:5002/udp/225.1.1.35:5002
兵团卫视,http://111.167.49.238:5002/udp/225.1.1.57:5002
广西卫视,http://111.167.49.238:5002/udp/225.1.2.81:5002
云南卫视,http://111.167.49.238:5002/udp/225.1.1.61:5002
重庆卫视,http://111.167.49.238:5002/udp/225.1.1.155:5002
河北卫视,http://111.167.49.238:5002/udp/225.1.2.27:5002
保定卫视,http://111.167.49.238:5002/udp/225.1.1.83:5002
山东教育卫视,http://111.167.49.238:5002/udp/225.1.2.118:5002
河东卫视,http://111.167.49.238:5002/udp/225.1.2.2:5002
河西卫视,http://111.167.49.238:5002/udp/225.1.2.4:5002
蓟州卫视,http://111.167.49.238:5002/udp/225.1.1.82:5002
静海卫视,http://111.167.49.238:5002/udp/225.1.1.110:5002
4K私享家,http://111.167.49.238:5002/udp/225.1.1.156:5002
4K影视,http://111.167.49.238:5002/udp/225.1.2.190:5002
CETV早期教育,http://111.167.49.238:5002/udp/225.1.2.207:5002
CGTN,http://111.167.49.238:5002/udp/225.1.1.27:5002
CGTN纪录,http://111.167.49.238:5002/udp/225.1.1.55:5002
CHC动作电影,http://111.167.49.238:5002/udp/225.1.1.215:5002
CHC高清电影,http://111.167.49.238:5002/udp/225.1.1.214:5002
CHC家庭影院,http://111.167.49.238:5002/udp/225.1.1.213:5002
FTV足球,http://111.167.49.238:5002/udp/225.1.2.83:5002
GTV网络棋牌,http://111.167.49.238:5002/udp/225.1.1.217:5002
GTV游戏竞技,http://111.167.49.238:5002/udp/225.1.1.222:5002
财富天下,http://111.167.49.238:5002/udp/225.1.2.198:5002
茶,http://111.167.49.238:5002/udp/225.1.2.19:5002
车迷,http://111.167.49.238:5002/udp/225.1.2.199:5002
东方财*,http://111.167.49.238:5002/udp/225.1.1.247:5002
东方购物,http://111.167.49.238:5002/udp/225.1.1.223:5002
动漫秀场,http://111.167.49.238:5002/udp/225.1.1.134:5002
都市剧场,http://111.167.49.238:5002/udp/225.1.1.146:5002
法制天地,http://111.167.49.238:5002/udp/225.1.1.237:5002
风尚购物,http://111.167.49.238:5002/udp/225.1.2.204:5002
风尚生活,http://111.167.49.238:5002/udp/225.1.2.58:5002
哈哈炫动,http://111.167.49.238:5002/udp/225.1.1.62:5002
好享购物,http://111.167.49.238:5002/udp/225.1.1.224:5002
欢乐动漫,http://111.167.49.238:5002/udp/225.1.1.132:5002
欢笑剧场4K,http://111.167.49.238:5002/udp/225.1.1.139:5002
环球旅游,http://111.167.49.238:5002/udp/225.1.2.200:5002
环球奇观,http://111.167.49.238:5002/udp/225.1.1.197:5002
极速汽车,http://111.167.49.238:5002/udp/225.1.1.141:5002
纪实人文,http://111.167.49.238:5002/udp/225.1.2.25:5002
家家购物,http://111.167.49.238:5002/udp/225.1.1.227:5002
家庭理*,http://111.167.49.238:5002/udp/225.1.2.23:5002
家有购物,http://111.167.49.238:5002/udp/225.1.1.226:5002
金色学堂,http://111.167.49.238:5002/udp/225.1.1.236:5002
金鹰纪实,http://111.167.49.238:5002/udp/225.1.1.124:5002
金鹰卡通,http://111.167.49.238:5002/udp/225.1.2.236:5002
靓妆,http://111.167.49.238:5002/udp/225.1.1.200:5002
聚鲨环球精选,http://111.167.49.238:5002/udp/225.1.1.102:5002
卡酷少儿,http://111.167.49.238:5002/udp/225.1.1.58:5002
快乐垂钓,http://111.167.49.238:5002/udp/225.1.1.92:5002
快乐生活,http://111.167.49.238:5002/udp/225.1.2.24:5002
乐游,http://111.167.49.238:5002/udp/225.1.1.145:5002
梨园,http://111.167.49.238:5002/udp/225.1.2.104:5002
每日影院,http://111.167.49.238:5002/udp/225.1.2.57:5002
魅力足球,http://111.167.49.238:5002/udp/225.1.1.137:5002
汽摩,http://111.167.49.238:5002/udp/225.1.1.205:5002
三角英语,http://111.167.49.238:5002/udp/225.1.2.182:5002
生活时尚,http://111.167.49.238:5002/udp/225.1.1.143:5002
生态环境,http://111.167.49.238:5002/udp/225.1.2.201:5002
书法,http://111.167.49.238:5002/udp/225.1.2.22:5002
四海钓鱼,http://111.167.49.238:5002/udp/225.1.2.202:5002
陶瓷,http://111.167.49.238:5002/udp/225.1.1.153:5002
文物宝库,http://111.167.49.238:5002/udp/225.1.2.105:5002
武术世界,http://111.167.49.238:5002/udp/225.1.2.129:5002
先锋乒羽,http://111.167.49.238:5002/udp/225.1.1.219:5002
新动漫,http://111.167.49.238:5002/udp/225.1.1.216:5002
新影老故事,http://111.167.49.238:5002/udp/225.1.1.188:5002
新影中学生,http://111.167.49.238:5002/udp/225.1.1.193:5002
幸福彩,http://111.167.49.238:5002/udp/225.1.1.152:5002
幸福剧场,http://111.167.49.238:5002/udp/225.1.2.59:5002
幸福娱乐,http://111.167.49.238:5002/udp/225.1.2.60:5002
央广购物,http://111.167.49.238:5002/udp/225.1.1.65:5002
湖北购物,http://111.167.49.238:5002/udp/225.1.2.183:5002
优购物,http://111.167.49.238:5002/udp/225.1.1.225:5002
优优宝贝,http://111.167.49.238:5002/udp/225.1.2.203:5002
游戏风云,http://111.167.49.238:5002/udp/225.1.1.135:5002
悦美生活,http://111.167.49.238:5002/udp/225.1.2.55:5002
中国天气,http://111.167.49.238:5002/udp/225.1.2.119:5002
中华特产,http://111.167.49.238:5002/udp/225.1.2.197:5002
中视购物,http://111.167.49.238:5002/udp/225.1.2.85:5002
天津新闻,http://111.167.49.238:5002/udp/225.1.1.130:5002
天津文艺,http://111.167.49.238:5002/udp/225.1.1.131:5002
天津影视,http://111.167.49.238:5002/udp/225.1.1.149:5002
天津都市,http://111.167.49.238:5002/udp/225.1.1.128:5002
天津体育,http://111.167.49.238:5002/udp/225.1.1.122:5002
天津科教,http://111.167.49.238:5002/udp/225.1.1.129:5002
天津少儿,http://111.167.49.238:5002/udp/225.1.1.125:5002
天津购物,http://111.167.49.238:5002/udp/225.1.1.151:5002
天津IPTV,http://111.167.49.238:5002/udp/225.1.2.123:5002
天津购物自营,http://111.167.49.238:5002/udp/225.1.1.108:5002
天津文艺广播,http://111.167.49.238:5002/udp/225.1.1.171:5002
天津经济广播,http://111.167.49.238:5002/udp/225.1.1.172:5002
天津新闻广播,http://111.167.49.238:5002/udp/225.1.1.173:5002
天津生活广播,http://111.167.49.238:5002/udp/225.1.1.174:5002
天津交通广播,http://111.167.49.238:5002/udp/225.1.1.175:5002
天津相声广播,http://111.167.49.238:5002/udp/225.1.1.176:5002
天津小说广播,http://111.167.49.238:5002/udp/225.1.1.177:5002
天津滨海广播,http://111.167.49.238:5002/udp/225.1.1.178:5002
天津音乐广播,http://111.167.49.238:5002/udp/225.1.1.179:5002
天津农村广播,http://111.167.49.238:5002/udp/225.1.1.180:5002
滨海1,http://111.167.49.238:5002/udp/225.1.2.7:5002
滨海2,http://111.167.49.238:5002/udp/225.1.2.8:5002
大港油田企业,http://111.167.49.238:5002/udp/225.1.2.14:5002
💝绍兴组建👉联通,#genre#
CCTV1-综合,http://60.12.183.46:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2-财经,http://60.12.183.46:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3-综艺,http://60.12.183.46:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4-国际,http://60.12.183.46:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://60.12.183.46:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://60.12.183.46:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://60.12.183.46:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://60.12.183.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪录,http://60.12.183.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://60.12.183.46:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://60.12.183.46:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://60.12.183.46:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
💝重庆组建👉联通,#genre#
CCTV-1,http://123.144.180.82:55555/udp/225.0.4.74:7980
CCTV-2,http://123.144.180.82:55555/udp/225.0.4.132:7980
CCTV-3,http://123.144.180.82:55555/udp/225.0.4.142:7980
CCTV-4,http://123.144.180.82:55555/udp/225.0.4.176:7980
CCTV-5,http://123.144.180.82:55555/udp/225.0.4.143:7980
CCTV5+,http://123.144.180.82:55555/udp/225.0.4.73:7980
CCTV-6,http://123.144.180.82:55555/udp/225.0.4.144:7980
CCTV-7,http://123.144.180.82:55555/udp/225.0.4.127:7980
CCTV-8,http://123.144.180.82:55555/udp/225.0.4.137:7980
CCTV-9,http://123.144.180.82:55555/udp/225.0.4.131:7980
CCTV-10,http://123.144.180.82:55555/udp/225.0.4.130:7980
CCTV-11,http://123.144.180.82:55555/udp/225.0.4.218:7980
CCTV-12,http://123.144.180.82:55555/udp/225.0.4.129:7980
CCTV-13,http://123.144.180.82:55555/udp/225.0.4.219:7980
CCTV-14,http://123.144.180.82:55555/udp/225.0.4.128:7980
CCTV-15,http://123.144.180.82:55555/udp/225.0.4.220:7980
CCTV-17,http://123.144.180.82:55555/udp/225.0.4.179:7980
CGTN,http://123.144.180.82:55555/udp/225.0.4.12:7980
北京卫视,http://123.144.180.82:55555/udp/225.0.4.78:7980
东方卫视,http://123.144.180.82:55555/udp/225.0.4.80:7980
浙江卫视,http://123.144.180.82:55555/udp/225.0.4.81:7980
江苏卫视,http://123.144.180.82:55555/udp/225.0.4.79:7980
湖南卫视,http://123.144.180.82:55555/udp/225.0.4.75:7980
广东卫视,http://123.144.180.82:55555/udp/225.0.4.84:7980
深圳卫视,http://123.144.180.82:55555/udp/225.0.4.202:7980
安徽卫视,http://123.144.180.82:55555/udp/225.0.4.133:7980
天津卫视,http://123.144.180.82:55555/udp/225.0.4.82:7980
辽宁卫视,http://123.144.180.82:55555/udp/225.0.4.98:7980
河北卫视,http://123.144.180.82:55555/udp/225.0.4.174:7980
贵州卫视,http://123.144.180.82:55555/udp/225.0.4.175:7980
山东卫视,http://123.144.180.82:55555/udp/225.0.4.199:7980
东南卫视,http://123.144.180.82:55555/udp/225.0.4.200:7980
黑龙江卫,http://123.144.180.82:55555/udp/225.0.4.201:7980
江西卫视,http://123.144.180.82:55555/udp/225.0.4.203:7980
四川卫视,http://123.144.180.82:55555/udp/225.0.4.204:7980
重庆卫视,http://123.144.180.82:55555/udp/225.0.4.187:7980
重庆新闻HD,http://123.144.180.82:55555/udp/225.0.4.188:7980
重庆社会HD,http://123.144.180.82:55555/udp/225.0.4.190:7980
重庆少儿HD,http://123.144.180.82:55555/udp/225.0.4.191:7980
重庆影视HD,http://123.144.180.82:55555/udp/225.0.4.192:7980
重庆科教HD,http://123.144.180.82:55555/udp/225.0.4.193:7980
重庆娱乐HD,http://123.144.180.82:55555/udp/225.0.4.194:7980
重庆汽摩HD,http://123.144.180.82:55555/udp/225.0.4.195:7980
重庆时尚HD,http://123.144.180.82:55555/udp/225.0.4.196:7980
重庆农村HD,http://123.144.180.82:55555/udp/225.0.4.189:7980
CQTV移动HD,http://123.144.180.82:55555/udp/225.0.4.215:7980
时尚购物HD,http://123.144.180.82:55555/udp/225.0.4.198:7980
纪实HD,http://123.144.180.82:55555/udp/225.0.4.99:7980
CQTV新闻,http://123.144.180.82:55555/udp/225.0.4.59:7980
CQTV汽摩,http://123.144.180.82:55555/udp/225.0.4.61:7980
CQTV影视,http://123.144.180.82:55555/udp/225.0.4.62:7980
CQTV科教,http://123.144.180.82:55555/udp/225.0.4.63:7980
CQTV社会,http://123.144.180.82:55555/udp/225.0.4.64:7980
CQTV娱乐,http://123.144.180.82:55555/udp/225.0.4.65:7980
CQTV移动,http://123.144.180.82:55555/udp/225.0.4.68:7980
CQTV时尚,http://123.144.180.82:55555/udp/225.0.4.69:7980
CQTV农村,http://123.144.180.82:55555/udp/225.0.4.70:7980
CQTV少儿,http://123.144.180.82:55555/udp/225.0.4.71:7980
爱生活,http://123.144.180.82:55555/udp/225.0.4.164:7980
IPTV小品,http://123.144.180.82:55555/udp/225.0.4.56:7980
IPTV野外,http://123.144.180.82:55555/udp/225.0.4.57:7980
IPTV3+,http://123.144.180.82:55555/udp/225.0.4.51:7980
IPTV5+,http://123.144.180.82:55555/udp/225.0.4.53:7980
IPTV6+,http://123.144.180.82:55555/udp/225.0.4.50:7980
IPTV8+,http://123.144.180.82:55555/udp/225.0.4.54:7980
经典电影,http://123.144.180.82:55555/udp/225.0.4.48:7980
解密,http://123.144.180.82:55555/udp/225.0.4.153:7980
全纪实,http://123.144.180.82:55555/udp/225.0.4.113:7980
纪实HD,http://123.144.180.82:55555/udp/225.0.4.99:7980
地理,http://123.144.180.82:55555/udp/225.0.4.149:7980
古装剧场,http://123.144.180.82:55555/udp/225.0.4.147:7980
武侠剧场,http://123.144.180.82:55555/udp/225.0.4.168:7980
军旅剧场,http://123.144.180.82:55555/udp/225.0.4.146:7980
喜剧影院,http://123.144.180.82:55555/udp/225.0.4.169:7980
动作影院,http://123.144.180.82:55555/udp/225.0.4.170:7980
家庭影院,http://123.144.180.82:55555/udp/225.0.4.171:7980
星影,http://123.144.180.82:55555/udp/225.0.4.172:7980
💝湖南组建👉联通,#genre#
CCTV-1,http://iptvcyp.top:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://iptvcyp.top:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://iptvcyp.top:9901/tsfile/live/faacts/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://iptvcyp.top:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://iptvcyp.top:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://iptvcyp.top:9901/tsfile/live/faacts/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://iptvcyp.top:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://iptvcyp.top:9901/tsfile/live/faacts/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://iptvcyp.top:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://iptvcyp.top:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://iptvcyp.top:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://iptvcyp.top:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://iptvcyp.top:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://iptvcyp.top:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://iptvcyp.top:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://iptvcyp.top:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳县电视台,http://iptvcyp.top:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳公共,http://iptvcyp.top:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
邵阳新闻,http://iptvcyp.top:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://iptvcyp.top:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://iptvcyp.top:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://iptvcyp.top:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://iptvcyp.top:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://iptvcyp.top:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://iptvcyp.top:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://iptvcyp.top:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://iptvcyp.top:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰纪实,http://iptvcyp.top:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://iptvcyp.top:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://iptvcyp.top:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://iptvcyp.top:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://iptvcyp.top:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
